Timestamp,Open,High,Low,Close,Volume (BTC),Volume (Currency),Weighted Price
2020-09-20 11:00:00,10983.22,10983.22,10940.79,10947.55,91.56,1003246.1,10956.9
2020-09-20 12:00:00,10954.78,10955.1,10821.52,10847.53,280.18,3045896.99,10871.13
2020-09-20 13:00:00,10845.83,10871.83,10777,10868.28,203.03,2197718.64,10824.71
2020-09-20 14:00:00,10862.18,10868.44,10833.24,10841,42.94,465722.33,10846.7
2020-09-20 15:00:00,10835.79,10878.73,10827.78,10836.29,309.16,3359049.68,10864.93
2020-09-20 16:00:00,10840.26,10857.31,10755.9,10854.05,349.23,3776134.84,10812.83
2020-09-20 17:00:00,10860.21,10903.16,10851.43,10893.69,139.91,1522193.75,10880.06
2020-09-20 18:00:00,10900.43,10908.02,10867.12,10889.28,83.47,908669,10886.31
2020-09-20 19:00:00,10895.04,10901.15,10855.54,10869.15,63.08,686270.15,10878.86
2020-09-20 20:00:00,10865.88,10876.59,10840.95,10850.35,60.76,659617.34,10856.29
2020-09-20 21:00:00,10852.84,10896.42,10823.3,10878.34,99.09,1077480.9,10873.59
2020-09-20 22:00:00,10871.74,10888.38,10829.36,10872.44,64.5,700164.78,10855.97
2020-09-20 23:00:00,10877.01,10940.79,10874.56,10923.5,168.11,1835490.57,10918.16
2020-09-21 0:00:00,10921.53,10973.65,10891.63,10956.36,87.75,959737.17,10937.1
2020-09-21 1:00:00,10961.5,10980.87,10938.43,10944.46,67.61,741128.46,10961.6
2020-09-21 2:00:00,10945.63,10968.99,10939.49,10944.72,65.96,722562.66,10954.07
2020-09-21 3:00:00,10942.84,10968.07,10923.33,10965.09,58.08,635787.3,10947.22
2020-09-21 4:00:00,10965.85,10996.98,10956.91,10957.89,113.59,1247049.6,10978.54
2020-09-21 5:00:00,10964.54,10966.5,10932.11,10966.02,38.86,425416.43,10948.31
2020-09-21 6:00:00,10962.95,10980.39,10939.7,10948.54,51.32,562315.61,10957.75
2020-09-21 7:00:00,10949.18,10962.35,10886.82,10900,246.11,2686243.99,10914.95
2020-09-21 8:00:00,10897.14,10910,10803.89,10844.22,938.34,10182976.69,10852.08
2020-09-21 9:00:00,10842.13,10858.35,10682.88,10695.43,746.05,8038575.94,10774.88
2020-09-21 10:00:00,10689.28,10730.05,10634,10659.91,481.55,5143315.04,10680.76
2020-09-21 11:00:00,10662.34,10680.16,10573.05,10630.28,484.01,5141372.35,10622.52
2020-09-21 12:00:00,10626.2,10627.75,10500,10562.36,533.09,5626855.6,10555.18
2020-09-21 13:00:00,10562.23,10631.74,10550.85,10588.38,518.38,5495305.85,10600.87
2020-09-21 14:00:00,10579.39,10600,10286.56,10405.59,1550.66,16183738.21,10436.65
2020-09-21 15:00:00,10405.59,10451.23,10347.19,10415,1142.1,11877643.83,10399.83
2020-09-21 16:00:00,10415,10430,10341.11,10379.17,725.07,7537592.68,10395.69
2020-09-21 17:00:00,10379.19,10425.32,10366.08,10388.84,273.35,2844151.79,10404.74
2020-09-21 18:00:00,10391.97,10435,10371.06,10435,403.94,4200262.34,10398.13
2020-09-21 19:00:00,10435.93,10497.22,10431.75,10495,420.05,4400680.49,10476.59
2020-09-21 20:00:00,10497.21,10530,10472.06,10472.9,471.36,4953902.5,10509.73
2020-09-21 21:00:00,10476.96,10534.82,10458.57,10505,199.7,2095718.59,10494.53
2020-09-21 22:00:00,10504.04,10538.3,10464.9,10482.95,133.8,1404685.81,10498.25
2020-09-21 23:00:00,10479.03,10507.02,10409.44,10411.29,197.29,2063529.01,10459.38
2020-09-22 0:00:00,10418.83,10489.59,10353.39,10453.88,218,2275822.76,10439.6
2020-09-22 1:00:00,10459.7,10465.45,10397.74,10432.76,216.04,2252054.97,10424.38
2020-09-22 2:00:00,10437.86,10467.66,10418.75,10462.54,149.68,1563050.32,10442.83
2020-09-22 3:00:00,10467.37,10478.44,10430,10447.15,198.06,2068295.33,10442.75
2020-09-22 4:00:00,10446.51,10485.32,10444.91,10462.16,82.7,865866.98,10469.73
2020-09-22 5:00:00,10465.4,10470.84,10436.62,10458.32,143.43,1498772.22,10449.14
2020-09-22 6:00:00,10463.25,10500,10405,10420.9,157.97,1649685.29,10442.88
2020-09-22 7:00:00,10424.92,10443.57,10353.39,10373.84,141.91,1474121.99,10387.98
2020-09-22 8:00:00,10369.22,10475.68,10369.22,10456.55,203.28,2119467.12,10426.29
2020-09-22 9:00:00,10459.51,10472.06,10443.07,10458.2,154.83,1619185.94,10457.69
2020-09-22 10:00:00,10457.58,10484.41,10427.35,10466.96,113.48,1186769.5,10458.24
2020-09-22 11:00:00,10461.76,10500.94,10444.01,10445.81,120.39,1261230.49,10476.23
2020-09-22 12:00:00,10451.81,10498,10423.04,10487.29,184.8,1932678.97,10458.39
2020-09-22 13:00:00,10491.27,10527.14,10459.51,10471.94,402.51,4222225.95,10489.75
2020-09-22 14:00:00,10473.12,10512.44,10433.91,10433.91,336.92,3531292.59,10481.12
2020-09-22 15:00:00,10432.26,10474.54,10421.93,10452.91,312.45,3263278.76,10444.14
2020-09-22 16:00:00,10449.09,10495.58,10445.78,10452.74,235.67,2467525.59,10470.27
2020-09-22 17:00:00,10447.38,10489.64,10445,10485.41,294.27,3079802.95,10465.91
2020-09-22 18:00:00,10490.92,10503.52,10483.26,10492.63,318.8,3345864.46,10495.11
2020-09-22 19:00:00,10492.63,10496.71,10468.93,10494.72,293.05,3071500.3,10481.08
2020-09-22 20:00:00,10492.89,10519.54,10483.56,10513.36,143.17,1503058.36,10498.11
2020-09-22 21:00:00,10515.97,10573.05,10453.24,10553.23,214.14,2254404.55,10527.56
2020-09-22 22:00:00,10554.03,10554.03,10492.02,10511.75,113.69,1195895.08,10519.19
2020-09-22 23:00:00,10505.72,10538.63,10495.94,10534.31,51.35,540062.73,10516.32
2020-09-23 0:00:00,10525.72,10541.39,10503.52,10512.02,64.78,681592.79,10521.69
2020-09-23 1:00:00,10509.48,10532.36,10499.7,10518.78,49.49,520490.73,10518.14
2020-09-23 2:00:00,10513.21,10535.08,10504.08,10518.54,40.29,423749.05,10517.37
2020-09-23 3:00:00,10520.13,10522.47,10472.85,10475.9,96.61,1013844.05,10493.75
2020-09-23 4:00:00,10481.73,10486.19,10445.91,10468.36,104.16,1089961.7,10464.42
2020-09-23 5:00:00,10467.64,10491.08,10450.75,10469.46,92.38,967874.61,10476.81
2020-09-23 6:00:00,10465.92,10478.67,10405,10435.16,230.66,2407053.45,10435.69
2020-09-23 7:00:00,10429.35,10440.44,10380,10425.08,197.66,2056826.82,10406.14
2020-09-23 8:00:00,10431.88,10459.51,10403.99,10445.34,156.86,1636958.6,10435.68
2020-09-23 9:00:00,10445.32,10491,10437.68,10485.48,135.98,1423081.74,10465.71
2020-09-23 10:00:00,10478.36,10490.92,10476.49,10484.23,3.98,41709.64,10482.83
2020-09-23 11:00:00,10490.92,10490.92,10473.37,10474.56,22.67,237636.55,10480.77
2020-09-23 12:00:00,10475.06,10524.21,10465,10508.33,170.88,1794703.22,10502.87
2020-09-23 13:00:00,10509.76,10541.04,10492.5,10500.65,345.66,3635300.13,10517.06
2020-09-23 14:00:00,10502.19,10508.79,10459.4,10474.07,196.64,2061005.65,10481.2
2020-09-23 15:00:00,10474.32,10490,10446.97,10447.82,539.76,5644383.83,10457.2
2020-09-23 16:00:00,10447.82,10497,10441.01,10483.97,275.81,2886616.38,10465.9
2020-09-23 17:00:00,10483.86,10489.94,10453.88,10457.94,226.85,2375799.22,10473.18
2020-09-23 18:00:00,10457.88,10460.37,10403.19,10405.49,231.01,2410957.45,10436.78
2020-09-23 19:00:00,10402.97,10409.56,10255.45,10292.43,852.17,8790864.34,10315.88
2020-09-23 20:00:00,10280.62,10325,10138.3,10223.8,981.28,10044890.7,10236.54
2020-09-23 21:00:00,10225,10280.08,10206.06,10251.75,320.4,3283697.11,10248.64
2020-09-23 22:00:00,10248.68,10293,10242.21,10269.23,263.23,2702141.08,10265.29
2020-09-23 23:00:00,10263.58,10264.22,10206.82,10233.42,112.17,1147974.28,10234.06
2020-09-24 0:00:00,10236.86,10297.12,10193.2,10289.54,296.97,3047027.89,10260.24
2020-09-24 1:00:00,10288,10316.2,10273,10286.69,192.93,1986985.43,10299.24
2020-09-24 2:00:00,10277.67,10340.98,10276.36,10282.98,96.47,993873.17,10302.59
2020-09-24 3:00:00,10287.61,10321.06,10282.81,10293.98,69.6,717108.89,10303.01
2020-09-24 4:00:00,10298.54,10311.32,10270.87,10271.28,163.31,1678702,10279
2020-09-24 5:00:00,10275.86,10296.68,10265.47,10285.78,217.42,2234366.56,10276.5
2020-09-24 6:00:00,10288.98,10318.19,10278.26,10282.54,72.41,745768.39,10299.37
2020-09-24 7:00:00,10284.29,10350,10284.29,10340.98,144.35,1490117.4,10322.68
2020-09-24 8:00:00,10336.26,10349.61,10303.98,10310.67,154.57,1595569.88,10322.51
2020-09-24 9:00:00,10314.78,10336.12,10280.01,10324.82,167.79,1729788.49,10309.52
2020-09-24 10:00:00,10325.8,10377.25,10314.06,10370.09,106.1,1096089.73,10330.63
2020-09-24 11:00:00,10370.57,10450.08,10362.59,10407.05,200.44,2087336.16,10413.54
2020-09-24 12:00:00,10411,10422.76,10362.85,10376.65,224.43,2330951.8,10386.07
2020-09-24 13:00:00,10380.33,10395.78,10324.67,10369.79,506.21,5242573.38,10356.59
2020-09-24 14:00:00,10367.41,10416.3,10361.24,10403.52,415.02,4312154.6,10390.34
2020-09-24 15:00:00,10404.49,10557,10389.58,10550.03,468.99,4917945.24,10486.17
2020-09-24 16:00:00,10539.46,10726.14,10537.89,10674.58,757.8,8068541.12,10647.39
2020-09-24 17:00:00,10675,10714.9,10650,10662.6,739.01,7896942.79,10685.86
2020-09-24 18:00:00,10662.61,10688.55,10598.47,10611.51,370.64,3943758.63,10640.36
2020-09-24 19:00:00,10612.61,10669.5,10593.03,10653.08,383.88,4078411.29,10624.18
2020-09-24 20:00:00,10656.61,10668.61,10624.44,10625.09,153.99,1639746.77,10648.1
2020-09-24 21:00:00,10623.91,10669.99,10620.41,10651.02,115.57,1230650.8,10648.32
2020-09-24 22:00:00,10650.73,10795.53,10635.4,10763.81,300.59,3222536.04,10720.83
2020-09-24 23:00:00,10770,10770,10718.48,10744.02,385.42,4140818.69,10743.67
2020-09-25 0:00:00,10738.46,10758.61,10692.18,10712.69,155.92,1672144.52,10724.47
2020-09-25 1:00:00,10712.69,10734.09,10686.09,10690.08,114.71,1228764.37,10712.3
2020-09-25 2:00:00,10690.3,10726.29,10686.98,10706.62,94.32,1009781.99,10706.47
2020-09-25 3:00:00,10705.93,10721.32,10662.76,10663.74,101.02,1080397.94,10695.06
2020-09-25 4:00:00,10662.27,10693,10655.96,10673.86,105.5,1126163.15,10674.72
2020-09-25 5:00:00,10673.7,10678.9,10636.94,10646.25,141.81,1511545.2,10658.79
2020-09-25 6:00:00,10648.16,10699.41,10615,10691.76,112.13,1194917.01,10656.34
2020-09-25 7:00:00,10693.53,10709.47,10669.57,10695,1133.38,12122068.63,10695.53
2020-09-25 8:00:00,10695,10695.59,10580.12,10605.39,509.14,5423681.05,10652.57
2020-09-25 9:00:00,10599.16,10647.13,10559.77,10593.43,384.26,4072584.29,10598.38
2020-09-25 10:00:00,10587.88,10633.4,10579.86,10587.82,216.23,2293681.17,10607.46
2020-09-25 11:00:00,10589.31,10649.28,10570.72,10632.58,188.42,2000564.1,10617.64
2020-09-25 12:00:00,10627.67,10685.8,10586.45,10619.09,353.31,3760797.21,10644.52
2020-09-25 13:00:00,10612.25,10645.38,10590.86,10615.14,198.05,2102699.45,10617.21
2020-09-25 14:00:00,10613.81,10636,10553.14,10622.13,673,7137997.11,10606.17
2020-09-25 15:00:00,10623.54,10677.18,10562.38,10649.43,442.17,4697710.52,10624.31
2020-09-25 16:00:00,10649.44,10675,10630.09,10654.57,196.09,2088602.85,10650.99
2020-09-25 17:00:00,10655.57,10724.24,10641.37,10702.1,486.45,5197760.61,10684.99
2020-09-25 18:00:00,10698.78,10747.17,10696.52,10710.43,181.53,1946881.75,10725.14
2020-09-25 19:00:00,10710.38,10732.71,10686.32,10724.96,167.99,1798499.05,10706.07
2020-09-25 20:00:00,10727.33,10762.65,10710.17,10715.18,149.35,1603357.68,10735.88
2020-09-25 21:00:00,10716.32,10752.12,10707.64,10752.12,78.61,844148.49,10737.84
2020-09-25 22:00:00,10754.52,10758.33,10664.23,10689.6,124.22,1330375.19,10709.75
2020-09-25 23:00:00,10693.53,10705.68,10657.29,10689.81,39.12,417981.58,10685.27
2020-09-26 0:00:00,10694.23,10714.28,10657.07,10657.08,95.87,1025010.24,10691.96
2020-09-26 1:00:00,10655.67,10704.65,10655.29,10694.87,28.11,300305.03,10682.63
2020-09-26 2:00:00,10696.22,10726.61,10681.97,10716.7,34.07,364758.32,10706.99
2020-09-26 3:00:00,10712.79,10752.12,10707.51,10711.36,50.39,540742.5,10731.05
2020-09-26 4:00:00,10717.21,10745.67,10694.16,10740.7,44.1,473029.36,10726.44
2020-09-26 5:00:00,10745.45,10830,10711.17,10725.02,191.96,2065891.95,10761.83
2020-09-26 6:00:00,10720.94,10774.89,10720.94,10738.8,78.87,848175.28,10754.69
2020-09-26 7:00:00,10737.83,10743.02,10694.88,10714.94,64.66,692839.96,10714.54
2020-09-26 8:00:00,10709.84,10719.64,10675.01,10694.11,64.76,692323.84,10690.93
2020-09-26 9:00:00,10684.49,10715,10676.82,10694.79,310.7,3324325.86,10699.45
2020-09-26 10:00:00,10699,10730,10667,10722.88,163.86,1755193.74,10711.25
2020-09-26 11:00:00,10723.67,10731.76,10696.02,10707.97,171.05,1832140.39,10710.84
2020-09-26 12:00:00,10706.76,10706.76,10669.83,10687.48,80.11,855999.74,10685.63
2020-09-26 13:00:00,10687.7,10713.17,10672.24,10676.86,93.85,1003962.34,10697.56
2020-09-26 14:00:00,10676.85,10730,10671.29,10710.79,61.51,659319.48,10719.29
2020-09-26 15:00:00,10709.98,10745.67,10706.97,10724.15,78.76,844877.61,10727.27
2020-09-26 16:00:00,10724.15,10752.12,10685.19,10748.69,124.38,1332814.28,10716.09
2020-09-26 17:00:00,10752.12,10754.47,10722.54,10746.32,35.89,385312.52,10735.71
2020-09-26 18:00:00,10752.65,10778.11,10726.35,10733.65,102.04,1096966.73,10750.32
2020-09-26 19:00:00,10733.34,10733.35,10710.17,10720.61,50.65,543055.03,10721.41
2020-09-26 20:00:00,10722.38,10729.92,10707.13,10720.51,23.43,251099.95,10718.56
2020-09-26 21:00:00,10718.65,10759.63,10718.65,10719.92,72.61,779277.01,10731.9
2020-09-26 22:00:00,10714.93,10750.01,10709.31,10735,393.01,4222609.57,10744.27
2020-09-26 23:00:00,10735,10756.19,10729.08,10729.09,135.68,1457705.18,10744.05
2020-09-27 0:00:00,10731.09,10779.76,10722.22,10776.52,109.51,1178339.8,10759.83
2020-09-27 1:00:00,10778.28,10807.14,10767.89,10776.03,266.9,2880228.22,10791.29
2020-09-27 2:00:00,10776,10790.9,10766.62,10781.47,20.73,223419.68,10780.17
2020-09-27 3:00:00,10784.16,10791.89,10766.94,10785.07,18.6,200557.02,10780.87
2020-09-27 4:00:00,10787.75,10799.03,10773.5,10785.64,16.55,178516.03,10788.25
2020-09-27 5:00:00,10789.88,10794.2,10765.14,10782.85,38.52,415370.89,10783.91
2020-09-27 6:00:00,10783.93,10788.16,10617.94,10673.69,270.65,2897010.02,10704.04
2020-09-27 7:00:00,10662.21,10694.23,10657.03,10673.06,98,1046314.44,10676.91
2020-09-27 8:00:00,10670.81,10671.91,10604.8,10648.84,175.59,1868188.16,10639.25
2020-09-27 9:00:00,10645,10654.8,10618.68,10631.16,84.23,895992.24,10637.17
2020-09-27 10:00:00,10630.03,10677.98,10628.4,10658.13,97.5,1039606.79,10662.56
2020-09-27 11:00:00,10658.03,10668.37,10622.3,10622.35,88.38,940308.24,10639.66
2020-09-27 12:00:00,10621,10668.61,10593.58,10663.87,70.86,753916.07,10638.84
2020-09-27 13:00:00,10662.27,10681.61,10654.73,10679.71,33.74,360098.12,10673.89
2020-09-27 14:00:00,10674.61,10688.25,10660.31,10676.58,44.13,471078.99,10675.88
2020-09-27 15:00:00,10675.52,10768.12,10636.5,10750.26,315.46,3375132.43,10699.22
2020-09-27 16:00:00,10758.57,10776,10713.49,10725.89,118.59,1274745.1,10748.85
2020-09-27 17:00:00,10726.94,10740.96,10700.82,10728.87,49.55,530917.21,10715.1
2020-09-27 18:00:00,10726.98,10745.55,10706.49,10710.72,40.18,430873.46,10724.55
2020-09-27 19:00:00,10715.22,10741.84,10704.86,10735.99,60,643230.89,10720.57
2020-09-27 20:00:00,10738.2,10738.2,10714.03,10721.04,51.5,552461.3,10726.78
2020-09-27 21:00:00,10721.44,10740.53,10706.53,10718.6,50.23,538702.02,10725.31
2020-09-27 22:00:00,10720.97,10761.3,10720.97,10752.12,79.93,859147.03,10748.35
2020-09-27 23:00:00,10751.95,10790.89,10731.4,10780.66,87.54,941862.92,10759.21
2020-09-28 0:00:00,10779.99,10950,10779.99,10885,659.13,7169815.73,10877.69
2020-09-28 1:00:00,10885,10929.1,10882.01,10927.59,142.05,1548842.75,10903.42
2020-09-28 2:00:00,10931.79,10947.35,10906.81,10906.93,78.89,862040.2,10926.8
2020-09-28 3:00:00,10912.83,10916.34,10875.36,10882.18,42.54,463506.65,10897
2020-09-28 4:00:00,10892.39,10907.9,10866.51,10896.12,34.11,371507.78,10890.67
2020-09-28 5:00:00,10893.36,10919.5,10866.76,10883.58,38.82,422785.89,10892.01
2020-09-28 6:00:00,10884,10893.3,10846.78,10870.02,74.72,812211.77,10869.97
2020-09-28 7:00:00,10870.33,10879.56,10837.93,10857.79,60.06,652226.18,10860.07
2020-09-28 8:00:00,10853.41,10894.85,10845.78,10859.72,119.59,1299507.77,10866.57
2020-09-28 9:00:00,10855.82,10875.41,10836.29,10860,140.2,1522071.92,10856.26
2020-09-28 10:00:00,10860,10900,10839.91,10875.39,574.13,6249445.59,10885.14
2020-09-28 11:00:00,10878.09,10908.02,10857.35,10879.73,158.3,1722587.62,10881.6
2020-09-28 12:00:00,10884.99,10950,10840,10903.45,504.86,5508995.59,10912.02
2020-09-28 13:00:00,10908.02,10945.63,10868.84,10892.4,270.28,2951102.33,10918.88
2020-09-28 14:00:00,10889.18,10928.57,10859.1,10863.36,217.77,2371351.06,10889.34
2020-09-28 15:00:00,10859.57,10910.14,10855.82,10898.29,293.71,3200216.25,10896.01
2020-09-28 16:00:00,10903.87,10905.31,10869.92,10886.07,208.65,2271438.65,10886.54
2020-09-28 17:00:00,10888,10922.41,10875.56,10892.03,218.28,2377844.12,10893.38
2020-09-28 18:00:00,10892.05,10892.05,10852.5,10870.23,205.11,2228724.99,10866.16
2020-09-28 19:00:00,10874.44,10875,10835.73,10867.86,142.35,1544982.23,10853.68
2020-09-28 20:00:00,10869.98,10879.62,10859.58,10869.11,99.57,1082374,10870.49
2020-09-28 21:00:00,10867.35,10891.99,10849.11,10885.35,61.61,669511.5,10866.29
2020-09-28 22:00:00,10891.53,10891.54,10851.86,10863.39,60.51,657963.67,10874.07
2020-09-28 23:00:00,10863.53,10864.46,10628.52,10689.48,586.36,6300111.67,10744.5
2020-09-29 0:00:00,10681.41,10727.88,10655.82,10705.35,383.62,4108477.32,10709.83
2020-09-29 1:00:00,10701.72,10713.12,10668.61,10681.51,108.45,1159571.84,10691.94
2020-09-29 2:00:00,10678.04,10702.58,10655.82,10680.18,125.4,1339333.85,10680.1
2020-09-29 3:00:00,10682.05,10707.07,10679.88,10687.98,44.47,475627.69,10695.53
2020-09-29 4:00:00,10684.35,10707.65,10683.56,10686.69,62.84,672302,10698.51
2020-09-29 5:00:00,10689.26,10699.16,10665,10670.28,132.09,1411129.34,10682.81
2020-09-29 6:00:00,10670.81,10743.65,10659.37,10742.75,93.58,1001221.29,10698.6
2020-09-29 7:00:00,10742,10742,10706.08,10725.46,119.64,1282847.76,10722.67
2020-09-29 8:00:00,10720.55,10738.06,10709.5,10732.69,127.55,1368246.85,10726.98
2020-09-29 9:00:00,10728.97,10754.03,10700,10713.51,264.25,2835156.35,10729.18
2020-09-29 10:00:00,10710.12,10777.01,10708.03,10771.11,117.74,1266138.71,10753.34
2020-09-29 11:00:00,10775.46,10796.19,10754.53,10757.55,132.63,1429026.66,10774.16
2020-09-29 12:00:00,10765.51,10769.73,10740,10765.5,150.47,1618624.07,10757.28
2020-09-29 13:00:00,10762.35,10768.13,10715.55,10757.65,227.56,2445529.15,10746.9
2020-09-29 14:00:00,10762.57,10791.22,10740.12,10759,175.66,1891611.56,10768.88
2020-09-29 15:00:00,10767.81,10776.67,10716.53,10723.09,259.26,2785911.69,10745.49
2020-09-29 16:00:00,10722.57,10738.41,10661.28,10689.35,182.47,1951008.84,10692.46
2020-09-29 17:00:00,10691.71,10695.97,10636.66,10676.2,265.23,2826716.54,10657.66
2020-09-29 18:00:00,10677.99,10747.68,10674.17,10727.23,256.86,2753582.15,10720.02
2020-09-29 19:00:00,10731.56,10765.03,10714.87,10738.44,243.36,2613045.99,10737.2
2020-09-29 20:00:00,10741.47,10778.89,10741.47,10755.76,192.7,2072808.78,10756.65
2020-09-29 21:00:00,10755.76,10783.35,10744,10772.54,80.56,867593.62,10769.12
2020-09-29 22:00:00,10768.65,10785.04,10751.5,10765.43,44.66,481001.19,10769.59
2020-09-29 23:00:00,10770.17,10865,10765.93,10836.42,238.32,2583778.53,10841.57
2020-09-30 0:00:00,10840,10847.5,10806.46,10810,281.34,3045104.98,10823.42
2020-09-30 1:00:00,10810,10824.22,10770.05,10789.24,332.18,3588619.96,10803.4
2020-09-30 2:00:00,10790.7,10819.77,10758.57,10770.07,129.15,1393843.12,10792.38
2020-09-30 3:00:00,10773.31,10776.89,10739.34,10739.34,89.61,964471.72,10762.53
2020-09-30 4:00:00,10740.45,10758.57,10694.33,10742.99,96.61,1037229.7,10736.7
2020-09-30 5:00:00,10749.58,10763.68,10696.86,10696.86,130.61,1402828.94,10740.26
2020-09-30 6:00:00,10696.38,10731.22,10675.01,10714.66,148.6,1591413.28,10709.02
2020-09-30 7:00:00,10709.44,10748.04,10683.76,10695.01,154.05,1650593.46,10714.47
2020-09-30 8:00:00,10692.42,10720,10678.98,10707.9,251.45,2690697.06,10700.79
2020-09-30 9:00:00,10700.71,10704,10658.56,10693.77,214,2284661.28,10676.22
2020-09-30 10:00:00,10690.12,10726.34,10687.4,10722.59,100.43,1075533.26,10709.37
2020-09-30 11:00:00,10719.12,10725.02,10674.32,10678.4,91.95,983908.16,10700.62
2020-09-30 12:00:00,10677.38,10746,10664.38,10724.43,268.02,2871364.48,10713.1
2020-09-30 13:00:00,10724.51,10753.04,10716.74,10737.99,209.4,2247296.49,10732.19
2020-09-30 14:00:00,10738.05,10762.36,10736.68,10746.86,313.66,3371429.52,10748.69
2020-09-30 15:00:00,10746.65,10794.22,10746.65,10780.95,257.94,2780012.24,10777.84
2020-09-30 16:00:00,10780.01,10790.64,10756.47,10785.72,215,2317121.21,10777.07
2020-09-30 17:00:00,10790.03,10805.23,10756.64,10768.33,148.74,1602819.89,10776.2
2020-09-30 18:00:00,10770.73,10777.39,10677.64,10729.94,286.24,3071591.08,10730.85
2020-09-30 19:00:00,10726.44,10737.98,10676.09,10708.78,183.28,1962535.65,10708.14
2020-09-30 20:00:00,10703.81,10730.15,10678.08,10701.9,193.14,2067905.11,10706.83
2020-09-30 21:00:00,10706.13,10744.09,10696.52,10703.53,87.62,939074.92,10717.28
2020-09-30 22:00:00,10703.77,10761.58,10702.42,10742.51,74.32,798204.97,10739.54
2020-09-30 23:00:00,10743.72,10789.6,10742.29,10778.22,47.28,509057.1,10766.93
2020-10-01 0:00:00,10780.83,10829.84,10780.83,10787.6,115.5,1247690.84,10802.74
2020-10-01 1:00:00,10790.51,10846.2,10788.64,10839.19,107.66,1165102.49,10821.88
2020-10-01 2:00:00,10846.2,10859.51,10813.57,10821.6,60.65,656809.2,10830.09
2020-10-01 3:00:00,10821.72,10829.86,10793.07,10800.04,36.38,393186.21,10809.03
2020-10-01 4:00:00,10800.39,10830.21,10798.04,10806.22,109.99,1189855.29,10817.71
2020-10-01 5:00:00,10810.04,10828.51,10795.24,10823.72,91.86,993004.19,10810.36
2020-10-01 6:00:00,10827.24,10849.63,10817.03,10824.58,113.97,1234866.75,10834.97
2020-10-01 7:00:00,10824.01,10842.79,10806.5,10830.99,77.34,837393.15,10827.33
2020-10-01 8:00:00,10827.36,10940.22,10816.81,10882.39,886.58,9656428.58,10891.79
2020-10-01 9:00:00,10883.83,10910.89,10880,10903.72,159.09,1733070.04,10893.63
2020-10-01 10:00:00,10905.18,10933.08,10855.03,10872.05,338.03,3678451.49,10881.96
2020-10-01 11:00:00,10871.62,10909.94,10857.58,10908.5,140.04,1524308.49,10884.66
2020-10-01 12:00:00,10908.82,10914.57,10865.69,10895.94,273.38,2977078.27,10890.01
2020-10-01 13:00:00,10888.9,10906.98,10852.56,10863.17,178.98,1947895.1,10883.41
2020-10-01 14:00:00,10862,10872.48,10836.04,10865.82,286.9,3114044.5,10854.16
2020-10-01 15:00:00,10870.35,10894.23,10710,10714.68,542.82,5864103.64,10803.08
2020-10-01 16:00:00,10713.4,10716.02,10437.08,10510,2689.45,28501112.25,10597.37
2020-10-01 17:00:00,10505.38,10528.75,10459.51,10479.46,799.1,8386700.86,10495.23
2020-10-01 18:00:00,10473.4,10599.27,10459.51,10585.35,555.63,5851747.78,10531.71
2020-10-01 19:00:00,10583.39,10639.73,10560.38,10620.48,523.19,5542725.05,10594.15
2020-10-01 20:00:00,10611.38,10620.66,10562.76,10605,289.23,3060133.18,10580.15
2020-10-01 21:00:00,10602.25,10628,10584.67,10589.84,141.37,1499829.02,10608.9
2020-10-01 22:00:00,10580.41,10636.38,10573.07,10604.95,82.87,879779.02,10615.97
2020-10-01 23:00:00,10608.58,10622.71,10591.93,10622.71,78.34,830763.28,10603.99
2020-10-02 0:00:00,10611.17,10620.2,10583.95,10590.59,292.22,3098535.17,10603.48
2020-10-02 1:00:00,10590.59,10620.68,10587.07,10593.16,79.76,845238.9,10597.07
2020-10-02 2:00:00,10595.55,10616.46,10587.03,10597.69,110.88,1175729.37,10603.64
2020-10-02 3:00:00,10598.41,10650,10598.41,10642.58,84.25,894815.01,10620.59
2020-10-02 4:00:00,10649.43,10667.53,10580,10581.95,524.72,5580152.32,10634.58
2020-10-02 5:00:00,10583.28,10583.28,10382,10437.1,863.67,9046488.35,10474.48
2020-10-02 6:00:00,10437.22,10531,10409.85,10504.96,584.31,6126935.56,10485.74
2020-10-02 7:00:00,10507.6,10517.51,10470,10490.71,238.86,2505295.52,10488.52
2020-10-02 8:00:00,10490,10494.16,10418.8,10457.71,607.28,6354341.81,10463.69
2020-10-02 9:00:00,10450,10488.87,10423.21,10439.92,460.7,4812528.01,10446.03
2020-10-02 10:00:00,10440.42,10469.64,10380,10461.18,196.96,2055219.77,10434.85
2020-10-02 11:00:00,10465.87,10482.84,10437.06,10437.43,254.05,2657184.63,10459.39
2020-10-02 12:00:00,10435.19,10499.2,10433.74,10490.39,242.23,2537691.57,10476.45
2020-10-02 13:00:00,10494.86,10603.58,10437.02,10530.08,764.97,8030233.15,10497.41
2020-10-02 14:00:00,10534.07,10554.04,10507.6,10526.45,536.92,5653226.23,10529.05
2020-10-02 15:00:00,10524.04,10550,10507.18,10520.49,584.88,6162387.64,10536.11
2020-10-02 16:00:00,10518.98,10568.08,10499.34,10551.98,486.49,5129076.72,10543.06
2020-10-02 17:00:00,10552.26,10565.29,10523.88,10544.46,175.31,1848822.21,10546.15
2020-10-02 18:00:00,10544.45,10560.3,10530.18,10552.63,303.6,3201292.78,10544.34
